index,y,x
0,330,835
1,330,836
2,330,837
3,330,838
4,330,839
5,330,840
6,330,841
7,330,853
8,330,854
9,330,855
10,330,856
11,330,857
12,334,871
13,334,872
14,334,873
15,334,874
16,334,875
17,335,870
18,335,871
19,335,872
20,335,873
21,335,874
22,335,875
23,336,870
24,336,871
25,336,872
26,336,873
27,336,874
28,337,853
29,337,869
30,337,870
31,337,871
32,337,872
33,337,873
34,337,874
35,337,877
36,337,878
37,337,879
38,338,835
39,338,836
40,338,837
41,338,838
42,338,839
43,338,840
44,338,852
45,338,853
46,338,854
47,338,855
48,338,856
49,338,869
50,338,870
51,338,871
52,338,872
53,338,873
54,338,874
55,338,875
56,338,876
57,338,877
58,338,878
59,339,833
60,339,834
61,339,835
62,339,836
63,339,837
64,339,838
65,339,839
66,339,840
67,339,841
68,339,842
69,339,850
70,339,851
71,339,852
72,339,853
73,339,854
74,339,855
75,339,856
76,339,857
77,339,858
78,339,869
79,339,870
80,339,871
81,339,872
82,339,873
83,339,874
84,339,875
85,339,876
86,340,831
87,340,832
88,340,833
89,340,834
90,340,835
91,340,836
92,340,837
93,340,838
94,340,839
95,340,840
96,340,841
97,340,842
98,340,843
99,340,844
100,340,847
101,340,848
102,340,849
103,340,850
104,340,851
105,340,852
106,340,853
107,340,854
108,340,855
109,340,856
110,340,857
111,340,858
112,340,859
113,340,860
114,340,867
115,340,868
116,340,869
117,340,870
118,340,871
119,340,872
120,340,873
121,340,874
122,340,875
123,340,876
124,341,818
125,341,819
126,341,820
127,341,821
128,341,822
129,341,823
130,341,831
131,341,832
132,341,833
133,341,834
134,341,835
135,341,836
136,341,837
137,341,838
138,341,839
139,341,840
140,341,841
141,341,842
142,341,843
143,341,844
144,341,847
145,341,848
146,341,849
147,341,850
148,341,851
149,341,852
150,341,853
151,341,854
152,341,855
153,341,856
154,341,857
155,341,858
156,341,859
157,341,860
158,341,864
159,341,865
160,341,866
161,341,867
162,341,868
163,341,869
164,341,870
165,341,871
166,341,872
167,341,873
168,341,874
169,341,875
170,341,876
171,341,877
172,342,816
173,342,817
174,342,818
175,342,819
176,342,820
177,342,821
178,342,822
179,342,823
180,342,824
181,342,825
182,342,832
183,342,833
184,342,834
185,342,835
186,342,836
187,342,837
188,342,838
189,342,839
190,342,840
191,342,841
192,342,842
193,342,843
194,342,850
195,342,851
196,342,852
197,342,853
198,342,854
199,342,855
200,342,856
201,342,857
202,342,858
203,342,859
204,342,860
205,342,864
206,342,865
207,342,866
208,342,867
209,342,868
210,342,869
211,342,870
212,342,871
213,342,872
214,342,873
215,342,874
216,342,875
217,342,876
218,342,877
219,342,878
220,342,892
221,343,805
222,343,815
223,343,816
224,343,817
225,343,818
226,343,819
227,343,820
228,343,821
229,343,822
230,343,823
231,343,824
232,343,825
233,343,833
234,343,834
235,343,835
236,343,836
237,343,837
238,343,838
239,343,839
240,343,840
241,343,841
242,343,842
243,343,850
244,343,851
245,343,852
246,343,853
247,343,854
