index,wavelength_nm,intensity,fit_intensity
0,466.0,14.177453794784558,14.177453794784558
1,466.09775171065496,13.587852034904467,14.177453794784558
2,466.19550342130987,41.6771651774947,30.718139209173827
3,466.2932551319648,35.58393045285607,30.718139209173827
4,466.39100684261973,30.718139209173827,30.718139209173827
5,466.4887585532747,-12.665678274883398,30.718139209173827
6,466.5865102639296,21.438185571961576,21.438185571961576
7,466.68426197458456,38.68345990074734,21.438185571961576
8,466.7820136852395,9.866830968972643,24.5394955509604
9,466.8797653958944,24.5394955509604,24.5394955509604
10,466.9775171065494,51.87006668878044,24.5394955509604
11,467.0752688172043,12.542325294891823,25.61551756764869
12,467.17302052785925,56.83999512450324,25.61551756764869
13,467.27077223851416,25.61551756764869,23.441448919187767
14,467.3685239491691,-8.64289728474131,23.441448919187767
15,467.466275659824,23.441448919187767,23.441448919187767
16,467.564027370479,15.638791812614011,23.441448919187767
17,467.66177908113394,28.257664743820374,28.257664743820374
18,467.75953079178885,32.81236976780007,28.257664743820374
19,467.8572825024438,30.89914869547444,30.89914869547444
20,467.9550342130987,13.800711970627175,32.81236976780007
21,468.0527859237537,34.966173424951094,34.70228748094734
22,468.1505376344086,59.58733844054365,34.70228748094734
23,468.24828934506354,34.70228748094734,34.966173424951094
24,468.3460410557185,26.80615623048561,36.372251006547046
25,468.4437927663734,42.18588535104615,34.70228748094734
26,468.54154447702837,36.372251006547046,36.372251006547046
27,468.63929618768327,22.28186913639179,38.55481003502294
28,468.73704789833823,44.96268965322986,38.55481003502294
29,468.83479960899314,38.55481003502294,44.96268965322986
30,468.9325513196481,47.17078640289491,44.96268965322986
31,469.030303030303,45.881013786811174,45.881013786811174
32,469.12805474095796,16.733135525903666,47.17078640289491
33,469.2258064516129,47.669267134048354,45.881013786811174
34,469.32355816226783,50.82819296815087,34.195402824642166
35,469.4213098729228,34.195402824642166,34.195402824642166
36,469.5190615835777,28.692466056344067,34.195402824642166
37,469.61681329423266,32.14965744354403,32.14965744354403
38,469.71456500488756,44.14326694994809,32.14965744354403
39,469.8123167155425,30.69285364377931,32.14965744354403
40,469.9100684261975,60.93121480295269,30.69285364377931
41,470.0078201368524,23.127479663348026,26.7639512210367
42,470.10557184750735,6.186349558202409,26.7639512210367
43,470.20332355816225,26.7639512210367,26.7639512210367
44,470.3010752688172,48.48600229081089,47.5752504575903
45,470.3988269794721,55.905439514052574,47.5752504575903
46,470.4965786901271,47.5752504575903,47.5752504575903
47,470.59433040078204,38.89166743495717,47.5752504575903
48,470.69208211143695,31.371278081397023,47.5752504575903
49,470.7898338220919,55.35714549270399,38.89166743495717
50,470.8875855327468,65.74261820052091,55.35714549270399
51,470.9853372434018,35.885865040242926,55.35714549270399
52,471.0830889540567,57.018728117586676,41.59536664022932
53,471.18084066471164,41.59536664022932,36.92232446935446
54,471.27859237536654,36.92232446935446,36.92232446935446
55,471.3763440860215,36.5796624364536,36.92232446935446
56,471.47409579667647,22.78992044500072,36.92232446935446
57,471.57184750733137,50.943432696666534,43.38813002159396
58,471.66959921798633,43.38813002159396,43.675420570981586
59,471.76735092864124,43.675420570981586,43.675420570981586
60,471.8651026392962,58.470888162997625,43.675420570981586
61,471.9628543499511,30.03205078402947,48.79163571428588
62,472.06060606060606,57.718312249221945,48.79163571428588
63,472.158357771261,48.79163571428588,48.79163571428588
64,472.2561094819159,46.98697103286368,49.1269718938472
65,472.3538611925709,56.56911604377813,48.79163571428588
66,472.4516129032258,49.1269718938472,48.78029208311381
67,472.54936461388075,48.78029208311381,49.1269718938472
68,472.64711632453566,41.31802821826308,48.78029208311381
69,472.7448680351906,66.88196404279871,48.78029208311381
70,472.8426197458455,39.6540486668655,66.88196404279871
71,472.9403714565005,85.65852680617155,85.65852680617155
72,473.03812316715545,87.66801265120463,85.65852680617155
73,473.13587487781035,89.46870073376527,85.65852680617155
74,473.2336265884653,61.20079654167138,77.32953232011896
75,473.3313782991202,77.32953232011896,76.11291473450156
76,473.4291300097752,54.67751371600431,61.20079654167138
77,473.5268817204301,76.11291473450156,67.09418862635881
78,473.62463343108504,33.45045606608996,54.88415517311821
79,473.72238514174,67.09418862635881,59.70132107222946
80,473.8201368523949,54.88415517311821,59.70132107222946
81,473.91788856304987,59.70132107222946,67.09418862635881
82,474.0156402737048,86.60825511020164,59.70132107222946
83,474.11339198435974,74.59392715639804,70.80780380752793
84,474.21114369501464,41.29423754690358,70.80780380752793
85,474.3088954056696,70.80780380752793,70.80780380752793
86,474.4066471163245,70.74545442767135,70.80780380752793
87,474.50439882697947,88.67582457341094,76.35543682765442
88,474.60215053763443,85.86483275151048,85.86483275151048
89,474.69990224828933,76.35543682765442,85.86483275151048
90,474.7976539589443,92.69854069748095,84.18058684109198
91,474.8954056695992,74.96342012197329,76.35543682765442
92,474.99315738025416,84.18058684109198,84.18058684109198
93,475.09090909090907,60.3231129376224,84.18058684109198
94,475.188660801564,85.11593634665961,85.11593634665961
95,475.286412512219,110.63680892713705,85.11593634665961
96,475.3841642228739,103.20862490452232,85.94872437339036
97,475.48191593352885,73.89949638031936,92.73174065070508
98,475.57966764418376,85.94872437339036,85.94872437339036
99,475.6774193548387,92.73174065070508,85.94872437339036
100,475.7751710654936,79.65968561529091,90.9835271624697
101,475.8729227761486,90.9835271624697,90.9835271624697
102,475.97067448680355,93.6724541708663,82.09090084040628
103,476.06842619745845,82.09090084040628,86.93909577937409
104,476.1661779081134,68.06585934513566,82.09090084040628
105,476.2639296187683,86.93909577937409,82.09090084040628
106,476.3616813294233,79.4280643484749,79.4280643484749
107,476.4594330400782,106.02341024805295,86.93909577937409
108,476.55718475073314,75.62222695948805,79.4280643484749
109,476.65493646138805,92.64854768734777,87.20374185548992
110,476.752688172043,72.5709097876035,87.20374185548992
111,476.85043988269797,87.20374185548992,92.64854768734777
112,476.9481915933529,103.9158149915119,87.20374185548992
113,477.04594330400784,113.05995279561391,103.9158149915119
114,477.14369501466274,78.30486626385932,106.06625145762733
115,477.2414467253177,134.32568098432932,113.05995279561391
116,477.3391984359726,106.06625145762733,132.91241054899552
117,477.43695014662757,132.91241054899552,132.91241054899552
118,477.5347018572825,133.001589459472,106.06625145762733
119,477.63245356793743,95.26730190707383,117.22048453338061
120,477.7302052785924,94.58642659037554,95.26730190707383
121,477.8279569892473,117.22048453338061,94.58642659037554
122,477.92570869990226,47.86221032761415,94.58642659037554
123,478.02346041055716,88.81012935236411,88.81012935236411
124,478.1212121212121,104.40313526298813,88.81012935236411
125,478.2189638318671,84.5960281301867,104.40313526298813
126,478.316715542522,104.8648108406186,104.40313526298813
127,478.41446725317695,117.72786801812795,104.8648108406186
128,478.51221896383186,85.54414687395686,108.9161320102379
129,478.6099706744868,114.55350264344096,114.55350264344096
130,478.7077223851417,108.9161320102379,108.9161320102379
131,478.8054740957967,134.286559026594,114.55350264344096
132,478.9032258064516,80.92461269669676,108.9161320102379
133,479.00097751710655,122.02377701039994,116.77384899287367
134,479.0987292277615,104.87612463372238,116.77384899287367
135,479.1964809384164,116.77384899287367,122.02377701039994
136,479.2942326490714,139.35493472037047,139.35493472037047
137,479.3919843597263,146.74253664033347,139.35493472037047
138,479.48973607038124,145.7667549542509,145.7667549542509
139,479.58748778103615,122.72488996262874,145.7667549542509
140,479.6852394916911,159.18809654008544,145.7667549542509
141,479.78299120234607,111.00134600136275,146.0379186625359
142,479.880742913001,146.0379186625359,146.0379186625359
143,479.97849462365593,158.09844038335495,132.52653316562544
144,480.07624633431084,114.21483800742074,146.0379186625359
145,480.1739980449658,132.52653316562544,132.52653316562544
146,480.2717497556207,149.62293032370286,132.52653316562544
147,480.36950146627566,126.66611437822664,142.81008299064194
148,480.46725317693057,153.3467977853138,149.62293032370286
149,480.56500488758553,142.81008299064194,142.81008299064194
150,480.6627565982405,168.78751227753725,146.6162218734538
151,480.7605083088954,140.54055282799783,146.6162218734538
152,480.85826001955036,146.6162218734538,147.40048138095557
153,480.95601173020526,147.40048138095557,147.40048138095557
154,481.0537634408602,155.17977035732164,147.40048138095557
155,481.1515151515151,161.6237908465723,155.17977035732164
156,481.2492668621701,143.89685045740123,161.6237908465723
157,481.34701857282505,188.6569155037976,161.6237908465723
158,481.44477028347995,165.2590471534791,165.2590471534791
159,481.5425219941349,151.60644984023153,165.2590471534791
160,481.6402737047898,173.86124701222835,162.82579607308327
161,481.7380254154448,143.83266228972442,160.96836598459268
162,481.8357771260997,162.82579607308327,162.82579607308327
163,481.93352883675465,160.96836598459268,162.82579607308327
164,482.03128054740955,173.8901819847116,166.10812761352523
165,482.1290322580645,168.58514466383053,168.58514466383053
166,482.2267839687195,166.10812761352523,168.58514466383053
167,482.3245356793744,193.54961918683043,166.10812761352523
168,482.42228739002934,165.90280035857634,166.10812761352523
169,482.52003910068424,162.81895630289017,186.8386942040127
170,482.6177908113392,198.1395889074692,186.8386942040127
171,482.7155425219941,186.8386942040127,191.28727758860867
172,482.81329423264907,230.88615146993106,191.28727758860867
173,482.91104594330403,191.28727758860867,186.8386942040127
174,483.00879765395894,173.31374154283438,189.72577390509036
175,483.1065493646139,175.90765470744626,189.72577390509036
176,483.2043010752688,189.72577390509036,184.4353785888451
177,483.30205278592376,196.1068065028447,189.72577390509036
178,483.39980449657867,184.4353785888451,189.72577390509036
179,483.49755620723363,197.70882753287287,196.1068065028447
180,483.5953079178886,180.52944546242793,197.70882753287287
181,483.6930596285435,198.9784955190951,198.9784955190951
182,483.79081133919846,221.81393897893432,199.55418335258528
183,483.88856304985336,200.61171547066377,200.61171547066377
184,483.9863147605083,199.55418335258528,212.07013819688802
185,484.0840664711632,212.07013819688802,212.07013819688802
186,484.1818181818182,215.61183928638172,215.61183928638172
187,484.2795698924731,224.31669142178703,221.5412123196167
188,484.37732160312805,221.5412123196167,221.5412123196167
189,484.475073313783,223.79728696327106,223.26719967400024
190,484.5728250244379,217.12542309897626,221.5412123196167
191,484.6705767350929,223.26719967400024,220.73929007381764
192,484.7683284457478,210.3418385694257,220.73929007381764
193,484.86608015640275,220.73929007381764,220.73929007381764
194,484.96383186705765,242.433793495835,220.73929007381764
195,485.0615835777126,214.2757445619699,220.73929007381764
196,485.1593352883676,249.81796274949676,242.433793495835
197,485.2570869990225,204.46842647249852,221.31043674942586
198,485.35483870967744,263.35387746483434,249.81796274949676
199,485.45259042033234,221.31043674942586,251.93179542773703
200,485.5503421309873,251.93179542773703,251.93179542773703
201,485.6480938416422,256.60293194411963,251.93179542773703
202,485.74584555229717,235.7242971694156,251.93179542773703
203,485.84359726295213,271.12386479273727,247.17026127560655
204,485.94134897360703,247.17026127560655,236.11342546654913
205,486.039100684262,234.13193292709906,247.17026127560655
206,486.1368523949169,236.11342546654913,247.17026127560655
207,486.23460410557186,254.14811503992226,254.14811503992226
208,486.33235581622677,257.8349870056353,257.8349870056353
209,486.4301075268817,284.65675788373824,257.8349870056353
210,486.52785923753663,259.4684324788288,259.4684324788288
211,486.6256109481916,248.83279367243946,274.0299932856482
212,486.72336265884655,274.0299932856482,273.5273610153687
213,486.82111436950146,286.680328339851,273.5273610153687
214,486.9188660801564,273.5273610153687,274.0299932856482
215,487.0166177908113,262.90300645523695,273.5273610153687
216,487.1143695014663,280.70624313587246,273.5273610153687
217,487.2121212121212,250.9462144574158,279.10619412900064
218,487.30987292277615,279.10619412900064,279.10619412900064
219,487.40762463343106,295.690079231649,272.8658924695563
220,487.505376344086,272.8658924695563,279.10619412900064
221,487.603128054741,267.91476984395496,272.8658924695563
222,487.7008797653959,292.9253781804598,272.8658924695563
223,487.79863147605084,264.19707633383484,292.9253781804598
224,487.89638318670575,294.68629383777204,294.68629383777204
225,487.9941348973607,303.1466856857686,303.1466856857686
226,488.0918866080156,316.0930932498025,312.403970392894
227,488.1896383186706,333.52866763633733,312.403970392894
228,488.28739002932554,312.403970392894,316.0930932498025
229,488.38514173998044,304.2588764915963,320.5453615538678
230,488.4828934506354,320.5453615538678,312.403970392894
231,488.5806451612903,323.0931266310563,320.5453615538678
232,488.67839687194527,309.49773874391644,320.5453615538678
233,488.7761485826002,321.61542354030144,321.61542354030144
234,488.87390029325513,303.36976405553344,321.61542354030144
235,488.9716520039101,323.88950294738817,323.88950294738817
236,489.069403714565,371.6805900205243,323.88950294738817
237,489.16715542521996,338.4740171613529,338.4740171613529
238,489.26490713587486,302.1072090624137,338.4740171613529
239,489.3626588465298,345.732008631505,328.52222167488094
240,489.46041055718473,327.17202203564426,328.52222167488094
241,489.5581622678397,328.52222167488094,334.8950838797168
242,489.6559139784946,342.7281013173943,328.52222167488094
243,489.75366568914956,334.8950838797168,334.8950838797168
244,489.8514173998045,324.11292637933536,342.7281013173943
245,489.9491691104594,362.81363625594514,353.65059043428147
246,490.0469208211144,353.65059043428147,353.8838557633724
247,490.1446725317693,353.8838557633724,362.81363625594514
248,490.24242424242425,369.56442730990096,367.7221880371027
249,490.34017595307915,414.99067666694424,367.7221880371027
250,490.4379276637341,367.7221880371027,367.7221880371027
251,490.5356793743891,366.8587092892227,366.8587092892227
252,490.633431085044,345.96111229330234,366.8587092892227
253,490.73118279569894,355.55943506585686,366.8587092892227
254,490.82893450635385,391.72074835729995,378.813834125648
255,490.9266862170088,399.1466623356621,378.813834125648
256,491.0244379276637,378.813834125648,391.72074835729995
257,491.1221896383187,377.8045193334342,381.7784064132595
258,491.21994134897363,423.2851831327405,381.7784064132595
259,491.31769305962854,381.7784064132595,390.3401353836574
260,491.4154447702835,390.62278229872277,390.3401353836574
261,491.5131964809384,390.3401353836574,389.47886056261166
262,491.61094819159337,382.02470135477637,390.3401353836574
263,491.70869990224827,389.47886056261166,390.3401353836574
264,491.80645161290323,394.31249604345123,394.31249604345123
265,491.90420332355814,403.63779128639896,403.63779128639896
266,492.0019550342131,419.1790140365095,408.04165752749367
267,492.09970674486806,408.04165752749367,412.8810490271552
268,492.19745845552296,412.8810490271552,419.1790140365095
269,492.2952101661779,439.78786191262833,414.79926497637274
270,492.3929618768328,423.3644090863346,423.3644090863346
271,492.4907135874878,414.79926497637274,426.2782993958179
272,492.5884652981427,426.2782993958179,423.3644090863346
273,492.68621700879766,459.80731257783424,420.2241330034606
274,492.78396871945256,420.2241330034606,426.2782993958179
275,492.8817204301075,404.14974062437966,456.0762457309845
276,492.9794721407625,461.7626290374971,427.9131768007506
277,493.0772238514174,456.0762457309845,449.382268925482
278,493.17497556207235,427.9131768007506,456.0762457309845
279,493.27272727272725,449.382268925482,456.0762457309845
280,493.3704789833822,474.6049103136915,451.8204275714756
281,493.4682306940372,460.2744081406633,460.2744081406633
282,493.5659824046921,451.8204275714756,460.2744081406633
283,493.66373411534704,460.42789164825126,460.2744081406633
284,493.76148582600194,442.4630790673959,460.42789164825126
285,493.8592375366569,482.9723434862511,469.9605153384268
286,493.9569892473118,469.9605153384268,475.14889153309855
287,494.05474095796677,475.51146454523496,475.51146454523496
288,494.1524926686217,475.14889153309855,475.51146454523496
289,494.25024437927664,477.86937291638884,477.86937291638884
290,494.3479960899316,499.71131303305356,477.86937291638884
291,494.4457478005865,519.8370665992063,499.71131303305356
292,494.54349951124146,473.99727138015896,508.08790980785477
293,494.64125122189637,522.0512533509701,508.08790980785477
294,494.73900293255133,508.08790980785477,508.08790980785477
295,494.83675464320623,492.7491163487353,508.08790980785477
296,494.9345063538612,510.47987162486186,508.08790980785477
297,495.0322580645161,495.02901083031236,510.47987162486186
298,495.13000977517106,521.9975954476492,510.62510418215436
299,495.227761485826,510.62510418215436,519.3573351475214
300,495.3255131964809,519.3573351475214,521.9975954476492
301,495.4232649071359,534.200520284823,534.200520284823
302,495.5210166177908,540.8917433259646,534.200520284823
303,495.61876832844575,544.858346109188,534.200520284823
304,495.71652003910066,527.8466226949126,540.8917433259646
305,495.8142717497556,531.9623523789951,544.858346109188
306,495.9120234604106,549.5005374495107,549.0728511220136
307,496.0097751710655,549.0728511220136,549.5005374495107
308,496.10752688172045,556.8097295225034,549.5005374495107
309,496.20527859237535,552.3548588512722,549.3666258925136
310,496.3030303030303,549.3666258925136,552.3548588512722
311,496.4007820136852,539.2177494059628,549.3666258925136
312,496.4985337243402,566.4750863490019,549.3666258925136
313,496.59628543499514,534.1198126728198,554.3369350876651
314,496.69403714565004,554.3369350876651,566.4750863490019
315,496.791788856305,569.8096850691651,569.8096850691651
316,496.8895405669599,589.0316476620842,569.8096850691651
317,496.98729227761487,575.9991111612104,569.8096850691651
318,497.0850439882698,560.236644722429,560.236644722429
319,497.18279569892474,553.0042180557513,560.236644722429
320,497.28054740957964,558.7004521555344,560.236644722429
321,497.3782991202346,598.9957462702502,573.6643822715937
322,497.47605083088956,581.5641110409787,581.5641110409787
323,497.57380254154447,573.6643822715937,583.2584780163517
324,497.6715542521994,593.3885174914194,583.2584780163517
325,497.76930596285433,583.2584780163517,593.3885174914194
326,497.8670576735093,623.5776586205593,623.5776586205593
327,497.9648093841642,640.3215726783371,623.5776586205593
328,498.06256109481916,626.3752029951829,623.5776586205593
329,498.16031280547406,594.7178725907096,626.3752029951829
