index,wavelength,raw_y,threshold_filtered_y,median_filtered_y,angle_deg
0,498.215,1099.0,1099.0,1099.0,79.26314560073158
1,498.25,1091.0,1091.0,1097.0,79.26314560073158
2,498.285,1103.0,1103.0,1099.0,79.26314560073158
3,498.32,1095.0,1095.0,1099.0,79.26314560073158
4,498.355,1099.0,1099.0,1099.0,79.26314560073158
5,498.39,1103.0,1103.0,1098.0,79.26314560073158
6,498.425,1089.0,1089.0,1099.0,79.26314560073158
7,498.46,1098.0,1098.0,1103.0,79.26314560073158
8,498.495,1108.0,1108.0,1108.0,79.26314560073158
9,498.53,1112.0,1112.0,1108.0,79.26314560073158
10,498.565,1108.0,1108.0,1108.0,79.26314560073158
11,498.6,1087.0,1087.0,1104.0,79.26314560073158
12,498.635,1096.0,1096.0,1096.0,79.26314560073158
13,498.67,1104.0,1104.0,1096.0,79.26314560073158
14,498.705,1091.0,1091.0,1102.0,79.26314560073158
15,498.74,1108.0,1108.0,1102.0,79.26314560073158
16,498.775,1102.0,1102.0,1096.0,79.26314560073158
17,498.81,1096.0,1096.0,1100.0,79.26314560073158
18,498.845,1094.0,1094.0,1100.0,79.26314560073158
19,498.88,1100.0,1100.0,1100.0,79.26314560073158
20,498.915,1115.0,1115.0,1100.0,79.26314560073158
21,498.95,1103.0,1103.0,1103.0,79.26314560073158
22,498.985,1098.0,1098.0,1103.0,79.26314560073158
23,499.02,1109.0,1109.0,1103.0,79.26314560073158
24,499.055,1103.0,1103.0,1103.0,79.26314560073158
25,499.09,1103.0,1103.0,1103.0,79.26314560073158
26,499.125,1091.0,1091.0,1103.0,79.26314560073158
27,499.16,1090.0,1090.0,1103.0,79.26314560073158
28,499.195,1156.0,1156.0,1104.0,79.26314560073158
29,499.23,1112.0,1112.0,1105.0,79.26314560073158
30,499.265,1104.0,1104.0,1112.0,79.26314560073158
31,499.3,1105.0,1105.0,1105.0,79.26314560073158
32,499.335,1116.0,1116.0,1104.0,79.26314560073158
33,499.37,1096.0,1096.0,1096.0,79.26314560073158
34,499.405,1090.0,1090.0,1095.0,79.26314560073158
35,499.44,1095.0,1095.0,1095.0,79.26314560073158
36,499.475,1089.0,1089.0,1090.0,79.26314560073158
37,499.51,1102.0,1102.0,1090.0,79.26314560073158
38,499.545,1088.0,1088.0,1090.0,79.26314560073158
39,499.58,1090.0,1090.0,1090.0,79.26314560073158
40,499.615,1101.0,1101.0,1090.0,79.26314560073158
41,499.65,1085.0,1085.0,1094.0,79.26314560073158
42,499.685,1094.0,1094.0,1094.0,79.26314560073158
43,499.72,1096.0,1096.0,1094.0,79.26314560073158
44,499.755,1092.0,1092.0,1094.0,79.26314560073158
45,499.79,1097.0,1097.0,1095.0,79.26314560073158
46,499.825,1091.0,1091.0,1095.0,79.26314560073158
47,499.86,1095.0,1095.0,1095.0,79.26314560073158
48,499.894,1095.0,1095.0,1095.0,79.26314560073158
49,499.929,1098.0,1098.0,1098.0,79.26314560073158
50,499.964,1100.0,1100.0,1100.0,79.26314560073158
51,499.999,1118.0,1118.0,1102.0,79.26314560073158
52,500.034,1106.0,1106.0,1102.0,79.26314560073158
53,500.069,1102.0,1102.0,1102.0,79.26314560073158
54,500.104,1095.0,1095.0,1096.0,79.26314560073158
55,500.139,1096.0,1096.0,1096.0,79.26314560073158
56,500.174,1088.0,1088.0,1096.0,79.26314560073158
57,500.209,1098.0,1098.0,1098.0,79.26314560073158
58,500.244,1116.0,1116.0,1098.0,79.26314560073158
59,500.279,1104.0,1104.0,1101.0,79.26314560073158
60,500.314,1095.0,1095.0,1104.0,79.26314560073158
61,500.349,1101.0,1101.0,1101.0,79.26314560073158
62,500.384,1109.0,1109.0,1101.0,79.26314560073158
63,500.419,1097.0,1097.0,1101.0,79.26314560073158
64,500.454,1101.0,1101.0,1103.0,79.26314560073158
65,500.489,1118.0,1118.0,1101.0,79.26314560073158
66,500.524,1103.0,1103.0,1101.0,79.26314560073158
67,500.559,1097.0,1097.0,1099.0,79.26314560073158
68,500.594,1090.0,1090.0,1097.0,79.26314560073158
69,500.629,1099.0,1099.0,1097.0,79.26314560073158
70,500.664,1092.0,1092.0,1099.0,79.26314560073158
71,500.699,1100.0,1100.0,1099.0,79.26314560073158
72,500.734,1099.0,1099.0,1099.0,79.26314560073158
73,500.768,1099.0,1099.0,1100.0,79.26314560073158
74,500.803,1105.0,1105.0,1099.0,79.26314560073158
75,500.838,1104.0,1104.0,1099.0,79.26314560073158
76,500.873,1090.0,1090.0,1099.0,79.26314560073158
77,500.908,1087.0,1087.0,1099.0,79.26314560073158
78,500.943,1099.0,1099.0,1099.0,79.26314560073158
79,500.978,1112.0,1112.0,1099.0,79.26314560073158
80,501.013,1101.0,1101.0,1101.0,79.26314560073158
81,501.048,1097.0,1097.0,1101.0,79.26314560073158
82,501.083,1104.0,1104.0,1100.0,79.26314560073158
83,501.118,1095.0,1095.0,1100.0,79.26314560073158
84,501.153,1100.0,1100.0,1104.0,79.26314560073158
85,501.188,1104.0,1104.0,1100.0,79.26314560073158
